
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Unit 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-548-205	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 2	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-547-209	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 3	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-547-204	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 4	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-548-208	3	ON External	20.000	ON	1003	0.000	20%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.005	11.603	1040	100.000	20.950	53.117	22.878	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.002	11.568	1040	100.000	20.950	53.232	22.299	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	19.999	11.675	1040	100.000	20.950	52.804	22.983	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	19.993	11.742	1040	100.000	20.950	52.767	23.266	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	27/11/2019	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
27/11/2019	11:28:23	119.05		225.54	218.71	232.89	238.01	23.825	23.825	23.825	23.825	987.91	---	23.825	---	---	23.362	23.132	23.105	23.146	117.454	86.836	96.576	134.074	4.695	4.782	5.688	6.860	
27/11/2019	11:28:25	120.11		225.69	218.72	232.87	237.79	23.824	23.824	23.824	23.824	987.93	---	23.824	---	---	23.355	23.132	23.107	23.157	117.430	86.846	96.572	134.082	4.669	4.798	5.681	6.877	
27/11/2019	11:28:26	121.16		225.73	218.77	232.93	237.58	23.827	23.827	23.827	23.827	987.93	---	23.827	---	---	23.351	23.129	23.103	23.166	117.410	86.853	96.578	134.096	4.709	4.799	5.709	6.872	
27/11/2019	11:28:27	122.18		226.07	218.77	232.92	237.51	23.827	23.827	23.827	23.827	987.89	---	23.827	---	---	23.334	23.129	23.103	23.169	117.412	86.852	96.584	134.112	4.720	4.805	5.689	6.849	
27/11/2019	11:28:28	123.24		225.97	218.65	232.84	237.56	23.830	23.830	23.830	23.830	987.82	---	23.830	---	---	23.338	23.134	23.106	23.166	117.430	86.843	96.591	134.117	4.760	4.783	5.680	6.836	
27/11/2019	11:28:29	124.32		225.55	218.57	232.65	237.59	23.828	23.828	23.828	23.828	987.80	---	23.828	---	---	23.360	23.139	23.116	23.165	117.460	86.844	96.600	134.136	4.740	4.787	5.646	6.836	
27/11/2019	11:28:30	125.36		225.47	218.69	232.50	237.61	23.828	23.828	23.828	23.828	987.82	---	23.828	---	---	23.364	23.132	23.124	23.164	117.463	86.861	96.620	134.143	4.711	4.781	5.635	6.851	
27/11/2019	11:28:31	126.42		225.84	218.70	232.44	237.49	23.827	23.827	23.827	23.827	987.83	---	23.827	---	---	23.346	23.132	23.127	23.170	117.452	86.861	96.636	134.159	4.660	4.770	5.652	6.895	
27/11/2019	11:28:32	127.48		226.00	218.80	232.44	237.41	23.827	23.827	23.827	23.827	987.83	---	23.827	---	---	23.338	23.126	23.127	23.174	117.428	86.874	96.650	134.167	4.654	4.773	5.666	6.897	
27/11/2019	11:28:33	128.51		225.75	218.79	232.58	237.27	23.827	23.827	23.827	23.827	987.85	---	23.827	---	---	23.351	23.127	23.120	23.181	117.418	86.881	96.662	134.174	4.677	4.772	5.698	6.907	
27/11/2019	11:28:34	129.57		225.86	218.72	232.61	237.23	23.826	23.826	23.826	23.826	987.86	---	23.826	---	---	23.345	23.131	23.119	23.183	117.391	86.879	96.673	134.179	4.704	4.771	5.664	6.860	
27/11/2019	11:28:35	130.63		226.16	218.73	232.63	237.17	23.824	23.824	23.824	23.824	987.89	---	23.824	---	---	23.331	23.131	23.118	23.187	117.370	86.873	96.680	134.180	4.680	4.773	5.652	6.867	
27/11/2019	11:28:36	131.67		226.45	218.57	232.59	237.10	23.822	23.822	23.822	23.822	987.86	---	23.822	---	---	23.316	23.141	23.121	23.191	117.359	86.875	96.684	134.192	4.651	4.763	5.620	6.852	
27/11/2019	11:28:37	132.71		226.05	218.47	232.58	237.25	23.821	23.821	23.821	23.821	987.84	---	23.821	---	---	23.337	23.146	23.122	23.184	117.381	86.898	96.688	134.211	4.648	4.783	5.622	6.846	
27/11/2019	11:28:38	133.77		225.66	218.38	232.62	237.29	23.820	23.820	23.820	23.820	987.84	---	23.820	---	---	23.357	23.151	23.121	23.182	117.430	86.912	96.699	134.225	4.676	4.777	5.630	6.829	
27/11/2019	11:28:39	134.80		225.25	218.28	232.52	237.38	23.819	23.819	23.819	23.819	987.87	---	23.819	---	---	23.379	23.157	23.125	23.178	117.475	86.907	96.706	134.235	4.717	4.765	5.654	6.823	
27/11/2019	11:28:40	135.87		225.52	218.33	232.34	237.33	23.821	23.821	23.821	23.821	987.88	---	23.821	---	---	23.364	23.154	23.134	23.180	117.508	86.904	96.707	134.239	4.707	4.743	5.662	6.844	
27/11/2019	11:28:41	136.93		225.40	218.30	232.31	237.27	23.821	23.821	23.821	23.821	987.86	---	23.821	---	---	23.370	23.155	23.135	23.183	117.518	86.919	96.704	134.251	4.715	4.735	5.651	6.863	
27/11/2019	11:28:42	137.98		225.59	218.20	232.34	237.15	23.822	23.822	23.822	23.822	987.88	---	23.822	---	---	23.360	23.160	23.133	23.188	117.533	86.920	96.701	134.246	4.701	4.756	5.647	6.864	
27/11/2019	11:28:43	139.01		225.10	218.14	232.45	237.20	23.818	23.818	23.818	23.818	987.90	---	23.818	---	---	23.387	23.164	23.129	23.187	117.535	86.925	96.722	134.240	4.719	4.795	5.656	6.861	
27/11/2019	11:28:45	140.07		225.48	218.22	232.42	237.21	23.818	23.818	23.818	23.818	987.89	---	23.818	---	---	23.367	23.160	23.131	23.186	117.536	86.924	96.734	134.246	4.695	4.777	5.674	6.894	
27/11/2019	11:28:46	141.11		225.27	218.41	232.37	237.34	23.819	23.819	23.819	23.819	987.88	---	23.819	---	---	23.378	23.150	23.133	23.180	117.524	86.949	96.753	134.260	4.680	4.785	5.662	6.911	
27/11/2019	11:28:47	142.16		225.66	218.50	232.19	237.20	23.821	23.821	23.821	23.821	987.87	---	23.821	---	---	23.357	23.144	23.141	23.186	117.519	86.957	96.755	134.271	4.655	4.776	5.649	6.900	
27/11/2019	11:28:48	143.21		225.30	218.46	232.12	237.22	23.819	23.819	23.819	23.819	987.87	---	23.819	---	---	23.376	23.147	23.145	23.186	117.517	86.953	96.761	134.274	4.657	4.794	5.663	6.869	
27/11/2019	11:28:49	144.27		225.66	218.57	231.89	236.95	23.817	23.817	23.817	23.817	987.87	---	23.817	---	---	23.359	23.142	23.157	23.200	117.511	86.952	96.759	134.294	4.658	4.780	5.655	6.866	
27/11/2019	11:28:50	145.32		225.79	218.62	231.99	236.85	23.817	23.817	23.817	23.817	987.86	---	23.817	---	---	23.352	23.140	23.152	23.204	117.518	86.961	96.760	134.297	4.687	4.768	5.653	6.870	
27/11/2019	11:28:51	146.37		225.80	218.62	231.97	236.82	23.818	23.818	23.818	23.818	987.91	---	23.818	---	---	23.351	23.139	23.153	23.205	117.508	86.962	96.771	134.310	4.682	4.764	5.633	6.854	
27/11/2019	11:28:52	147.42		225.36	218.30	232.13	236.95	23.819	23.819	23.819	23.819	987.90	---	23.819	---	---	23.373	23.156	23.145	23.199	117.503	86.948	96.778	134.310	4.634	4.771	5.632	6.851	
27/11/2019	11:28:53	148.45		225.32	218.11	232.00	236.88	23.819	23.819	23.819	23.819	987.89	---	23.819	---	---	23.375	23.166	23.151	23.203	117.490	86.936	96.785	134.315	4.641	4.771	5.664	6.856	
27/11/2019	11:28:54	149.51		225.33	217.93	231.92	236.83	23.819	23.819	23.819	23.819	987.84	---	23.819	---	---	23.375	23.176	23.155	23.205	117.487	86.940	96.778	134.312	4.611	4.787	5.659	6.882	
27/11/2019	11:28:55	150.56		225.82	217.91	231.90	236.72	23.818	23.818	23.818	23.818	987.82	---	23.818	---	---	23.350	23.177	23.157	23.211	117.460	86.939	96.776	134.307	4.658	4.786	5.669	6.877	
27/11/2019	11:28:56	151.89		225.76	217.95	232.03	236.74	23.814	23.814	23.814	23.814	987.83	---	23.814	---	---	23.354	23.176	23.151	23.211	117.432	86.940	96.779	134.311	4.640	4.799	5.635	6.867	
27/11/2019	11:28:57	152.95		225.87	218.10	232.08	236.68	23.816	23.816	23.816	23.816	987.82	---	23.816	---	---	23.348	23.167	23.148	23.213	117.398	86.940	96.792	134.307	4.672	4.790	5.633	6.859	
27/11/2019	11:28:58	153.99		225.94	218.07	231.90	236.61	23.817	23.817	23.817	23.817	987.85	---	23.817	---	---	23.344	23.169	23.156	23.216	117.367	86.949	96.813	134.303	4.689	4.784	5.638	6.871	
27/11/2019	11:28:59	155.04		225.83	218.26	231.79	236.65	23.820	23.820	23.820	23.820	987.85	---	23.820	---	---	23.349	23.157	23.161	23.213	117.337	86.974	96.819	134.306	4.696	4.781	5.646	6.878	
27/11/2019	11:29:01	156.09		226.26	217.91	231.65	236.58	23.818	23.818	23.818	23.818	987.85	---	23.818	---	---	23.327	23.177	23.169	23.218	117.305	86.965	96.815	134.315	4.703	4.766	5.648	6.868	
27/11/2019	11:29:02	157.14		226.23	218.19	231.68	236.49	23.819	23.819	23.819	23.819	987.84	---	23.819	---	---	23.328	23.161	23.167	23.221	117.284	86.985	96.812	134.324	4.640	4.767	5.655	6.861	
27/11/2019	11:29:03	158.18		226.63	217.83	231.45	236.34	23.820	23.820	23.820	23.820	987.85	---	23.820	---	---	23.308	23.180	23.178	23.228	117.271	86.965	96.814	134.326	4.651	4.737	5.652	6.873	
27/11/2019	11:29:04	159.24		226.63	218.06	231.35	236.23	23.824	23.824	23.824	23.824	987.86	---	23.824	---	---	23.307	23.167	23.182	23.233	117.259	86.986	96.833	134.324	4.615	4.752	5.640	6.869	
27/11/2019	11:29:05	160.29		226.51	218.04	231.24	236.23	23.822	23.822	23.822	23.822	987.84	---	23.822	---	---	23.313	23.168	23.188	23.233	117.244	86.993	96.863	134.337	4.675	4.747	5.621	6.865	
27/11/2019	11:29:06	161.34		226.43	217.98	231.33	236.35	23.819	23.819	23.819	23.819	987.86	---	23.819	---	---	23.318	23.173	23.184	23.229	117.224	86.998	96.868	134.350	4.668	4.791	5.611	6.856	
27/11/2019	11:29:07	162.38		226.48	217.75	231.27	236.30	23.818	23.818	23.818	23.818	987.88	---	23.818	---	---	23.316	23.185	23.187	23.231	117.204	86.996	96.874	134.375	4.710	4.781	5.614	6.864	
27/11/2019	11:29:08	163.44		226.66	217.73	231.32	236.21	23.816	23.816	23.816	23.816	987.90	---	23.816	---	---	23.308	23.187	23.186	23.236	117.188	86.997	96.868	134.379	4.672	4.791	5.615	6.851	
27/11/2019	11:29:09	164.48		226.66	217.99	231.09	236.15	23.820	23.820	23.820	23.820	987.91	---	23.820	---	---	23.307	23.172	23.196	23.238	117.163	87.018	96.887	134.390	4.641	4.751	5.627	6.855	
27/11/2019	11:29:10	165.53		226.66	218.00	231.05	236.15	23.820	23.820	23.820	23.820	987.93	---	23.820	---	---	23.306	23.171	23.198	23.238	117.127	87.018	96.900	134.379	4.659	4.768	5.624	6.848	
27/11/2019	11:29:11	166.58		226.63	217.74	230.99	236.35	23.822	23.822	23.822	23.822	987.92	---	23.822	---	---	23.307	23.185	23.200	23.227	117.106	86.995	96.906	134.380	4.694	4.748	5.622	6.881	
27/11/2019	11:29:12	167.61		226.78	217.74	231.08	236.39	23.820	23.820	23.820	23.820	987.93	---	23.820	---	---	23.300	23.185	23.196	23.226	117.073	87.004	96.911	134.363	4.708	4.779	5.606	6.873	
27/11/2019	11:29:13	168.67		226.83	217.87	231.07	236.54	23.819	23.819	23.819	23.819	987.91	---	23.819	---	---	23.298	23.179	23.197	23.219	117.051	87.014	96.918	134.363	4.701	4.730	5.607	6.879	
27/11/2019	11:29:14	169.71		226.98	217.90	230.90	236.37	23.818	23.818	23.818	23.818	987.89	---	23.818	---	---	23.291	23.177	23.206	23.227	117.018	87.021	96.928	134.358	4.678	4.751	5.601	6.849	
27/11/2019	11:29:15	170.77		227.11	217.73	230.90	236.35	23.817	23.817	23.817	23.817	987.85	---	23.817	---	---	23.285	23.187	23.206	23.229	116.993	87.002	96.924	134.374	4.632	4.729	5.607	6.841	
27/11/2019	11:29:16	171.80		227.09	217.75	230.90	236.33	23.816	23.816	23.816	23.816	987.87	---	23.816	---	---	23.286	23.186	23.207	23.230	116.967	87.017	96.918	134.380	4.635	4.763	5.605	6.875	
27/11/2019	11:29:17	172.87		227.20	217.78	230.96	236.36	23.814	23.814	23.814	23.814	987.90	---	23.814	---	---	23.281	23.185	23.204	23.229	116.957	87.044	96.929	134.396	4.656	4.740	5.610	6.885	
27/11/2019	11:29:18	173.91		227.18	217.68	230.87	236.35	23.814	23.814	23.814	23.814	987.86	---	23.814	---	---	23.282	23.190	23.209	23.229	116.944	87.055	96.940	134.403	4.705	4.761	5.611	6.894	
27/11/2019	11:29:19	174.96		227.23	217.73	230.84	236.27	23.813	23.813	23.813	23.813	987.83	---	23.813	---	---	23.280	23.188	23.211	23.234	116.948	87.053	96.967	134.419	4.697	4.770	5.617	6.856	
27/11/2019	11:29:20	176.01		227.23	217.85	230.74	236.21	23.814	23.814	23.814	23.814	987.80	---	23.814	---	---	23.279	23.181	23.215	23.236	116.939	87.053	96.967	134.431	4.716	4.786	5.608	6.855	
27/11/2019	11:29:21	177.06		227.26	217.71	230.62	236.18	23.814	23.814	23.814	23.814	987.81	---	23.814	---	---	23.278	23.188	23.221	23.238	116.946	87.065	96.978	134.437	4.730	4.755	5.595	6.857	
27/11/2019	11:29:23	178.11		227.17	217.66	230.51	236.01	23.818	23.818	23.818	23.818	987.81	---	23.818	---	---	23.281	23.190	23.225	23.245	116.946	87.059	96.973	134.440	4.737	4.747	5.604	6.850	
27/11/2019	11:29:24	179.16		227.19	217.63	230.42	236.02	23.818	23.818	23.818	23.818	987.80	---	23.818	---	---	23.280	23.192	23.230	23.244	116.940	87.056	96.985	134.455	4.717	4.732	5.636	6.836	
27/11/2019	11:29:25	180.20		226.99	217.94	230.44	235.94	23.821	23.821	23.821	23.821	987.80	---	23.821	---	---	23.289	23.174	23.228	23.247	116.940	87.063	96.995	134.463	4.684	4.763	5.647	6.825	
27/11/2019	11:29:26	181.27		226.95	218.03	230.38	236.07	23.821	23.821	23.821	23.821	987.82	---	23.821	---	---	23.291	23.169	23.231	23.241	116.927	87.074	97.006	134.469	4.671	4.767	5.640	6.871	
27/11/2019	11:29:27	182.31		226.95	217.87	230.48	236.00	23.820	23.820	23.820	23.820	987.80	---	23.820	---	---	23.291	23.178	23.226	23.245	116.926	87.089	97.011	134.462	4.656	4.791	5.605	6.889	
27/11/2019	11:29:28	183.34		227.10	217.87	230.45	235.97	23.819	23.819	23.819	23.819	987.79	---	23.819	---	---	23.284	23.178	23.228	23.246	116.902	87.085	97.014	134.474	4.631	4.789	5.616	6.907	
27/11/2019	11:29:29	184.39		227.15	217.50	230.39	235.99	23.819	23.819	23.819	23.819	987.73	---	23.819	---	---	23.282	23.198	23.231	23.246	116.888	87.077	97.017	134.476	4.603	4.788	5.612	6.870	
27/11/2019	11:29:30	185.43		227.17	217.47	230.26	235.80	23.819	23.819	23.819	23.819	987.78	---	23.819	---	---	23.281	23.200	23.237	23.255	116.877	87.082	97.028	134.488	4.598	4.781	5.641	6.870	
27/11/2019	11:29:31	186.48		227.16	217.18	230.31	235.71	23.818	23.818	23.818	23.818	987.81	---	23.818	---	---	23.281	23.215	23.235	23.260	116.866	87.087	97.028	134.485	4.656	4.762	5.660	6.856	
27/11/2019	11:29:32	187.52		227.07	217.35	230.33	235.72	23.820	23.820	23.820	23.820	987.85	---	23.820	---	---	23.285	23.206	23.234	23.259	116.847	87.108	97.038	134.482	4.697	4.748	5.661	6.849	
27/11/2019	11:29:33	188.56		227.08	217.11	230.35	236.07	23.817	23.817	23.817	23.817	987.81	---	23.817	---	---	23.286	23.220	23.234	23.242	116.822	87.097	97.036	134.471	4.713	4.741	5.632	6.845	
27/11/2019	11:29:34	189.60		227.21	217.38	230.23	236.10	23.818	23.818	23.818	23.818	987.80	---	23.818	---	---	23.279	23.205	23.239	23.241	116.807	87.109	97.045	134.470	4.701	4.765	5.607	6.854	
27/11/2019	11:29:35	190.66		227.58	217.42	230.29	235.95	23.816	23.816	23.816	23.816	987.81	---	23.816	---	---	23.261	23.203	23.237	23.249	116.800	87.117	97.049	134.473	4.683	4.794	5.640	6.876	
27/11/2019	11:29:36	191.71		227.41	217.59	230.26	235.85	23.818	23.818	23.818	23.818	987.77	---	23.818	---	---	23.269	23.193	23.238	23.253	116.801	87.137	97.060	134.471	4.699	4.812	5.670	6.874	
27/11/2019	11:29:37	192.73		227.32	217.59	230.20	235.95	23.816	23.816	23.816	23.816	987.79	---	23.816	---	---	23.274	23.194	23.241	23.249	116.795	87.147	97.076	134.464	4.720	4.781	5.659	6.863	
27/11/2019	11:29:38	193.78		227.26	217.23	230.14	236.14	23.814	23.814	23.814	23.814	987.77	---	23.814	---	---	23.278	23.214	23.245	23.239	116.782	87.137	97.088	134.457	4.700	4.748	5.630	6.854	
27/11/2019	11:29:39	194.84		227.55	217.28	230.00	236.08	23.814	23.814	23.814	23.814	987.82	---	23.814	---	---	23.263	23.212	23.252	23.243	116.774	87.141	97.093	134.448	4.649	4.733	5.602	6.866	
27/11/2019	11:29:40	195.87		227.68	217.30	229.95	235.99	23.813	23.813	23.813	23.813	987.87	---	23.813	---	---	23.257	23.211	23.255	23.248	116.778	87.140	97.088	134.449	4.609	4.740	5.594	6.869	
27/11/2019	11:29:41	196.92		227.75	217.22	229.89	235.80	23.815	23.815	23.815	23.815	987.88	---	23.815	---	---	23.253	23.214	23.257	23.257	116.775	87.152	97.085	134.458	4.652	4.757	5.600	6.851	
27/11/2019	11:29:42	197.97		227.80	216.90	229.87	235.75	23.815	23.815	23.815	23.815	987.89	---	23.815	---	---	23.250	23.231	23.258	23.259	116.753	87.147	97.086	134.481	4.683	4.741	5.595	6.833	
27/11/2019	11:29:43	199.01		227.58	216.42	229.82	235.71	23.812	23.812	23.812	23.812	987.86	---	23.812	---	---	23.262	23.258	23.262	23.262	116.716	87.162	97.101	134.503	4.715	4.756	5.601	6.834	
27/11/2019	11:29:45	200.33		227.51	216.43	229.69	235.80	23.809	23.809	23.809	23.809	987.86	---	23.809	---	---	23.267	23.258	23.269	23.258	116.696	87.183	97.109	134.512	4.647	4.755	5.578	6.835	
27/11/2019	11:29:46	201.39		227.60	216.71	229.73	235.67	23.810	23.810	23.810	23.810	987.85	---	23.810	---	---	23.262	23.243	23.267	23.264	116.680	87.216	97.115	134.518	4.659	4.770	5.589	6.838	
27/11/2019	11:29:47	202.45		227.83	216.67	229.67	235.61	23.814	23.814	23.814	23.814	987.80	---	23.814	---	---	23.249	23.244	23.268	23.266	116.675	87.223	97.107	134.526	4.654	4.762	5.587	6.847	
27/11/2019	11:29:48	203.50		227.88	216.94	229.69	235.37	23.816	23.816	23.816	23.816	987.84	---	23.816	---	---	23.246	23.229	23.267	23.277	116.658	87.226	97.114	134.538	4.689	4.761	5.595	6.894	
27/11/2019	11:29:49	204.53		227.67	216.51	229.60	235.39	23.813	23.813	23.813	23.813	987.85	---	23.813	---	---	23.257	23.253	23.272	23.277	116.624	87.224	97.121	134.547	4.691	4.762	5.603	6.898	
27/11/2019	11:29:50	205.57		227.57	216.47	229.56	235.55	23.809	23.809	23.809	23.809	987.87	---	23.809	---	---	23.264	23.256	23.275	23.271	116.603	87.227	97.136	134.546	4.665	4.770	5.620	6.890	
27/11/2019	11:29:51	206.62		227.64	216.04	229.59	235.49	23.806	23.806	23.806	23.806	987.82	---	23.806	---	---	23.261	23.280	23.275	23.274	116.616	87.224	97.146	134.537	4.617	4.750	5.638	6.856	
27/11/2019	11:29:52	207.66		227.72	216.32	229.54	235.50	23.807	23.807	23.807	23.807	987.82	---	23.807	---	---	23.257	23.265	23.277	23.274	116.662	87.223	97.147	134.541	4.603	4.756	5.644	6.893	
27/11/2019	11:29:53	208.72		227.74	216.60	229.58	235.40	23.809	23.809	23.809	23.809	987.80	---	23.809	---	---	23.255	23.249	23.275	23.278	116.700	87.238	97.152	134.539	4.580	4.747	5.639	6.904	
27/11/2019	11:29:54	209.77		227.69	216.69	229.44	235.39	23.812	23.812	23.812	23.812	987.81	---	23.812	---	---	23.257	23.243	23.281	23.278	116.731	87.249	97.156	134.542	4.611	4.773	5.640	6.930	
27/11/2019	11:29:55	210.81		227.54	216.40	229.47	235.30	23.814	23.814	23.814	23.814	987.78	---	23.814	---	---	23.264	23.258	23.278	23.282	116.764	87.263	97.169	134.542	4.614	4.745	5.633	6.891	
27/11/2019	11:29:56	211.86		227.34	216.05	229.41	235.36	23.813	23.813	23.813	23.813	987.83	---	23.813	---	---	23.274	23.277	23.282	23.279	116.813	87.262	97.173	134.549	4.637	4.724	5.642	6.892	
27/11/2019	11:29:57	212.90		227.11	216.24	229.50	235.37	23.810	23.810	23.810	23.810	987.83	---	23.810	---	---	23.287	23.268	23.278	23.279	116.862	87.274	97.181	134.560	4.628	4.730	5.646	6.859	
27/11/2019	11:29:58	213.94		226.98	216.28	229.52	235.26	23.810	23.810	23.810	23.810	987.83	---	23.810	---	---	23.293	23.266	23.277	23.284	116.896	87.281	97.179	134.570	4.639	4.742	5.649	6.873	
27/11/2019	11:29:59	215.00		226.79	216.21	229.47	235.10	23.810	23.810	23.810	23.810	987.80	---	23.810	---	---	23.303	23.269	23.280	23.292	116.944	87.289	97.201	134.582	4.624	4.773	5.659	6.874	
27/11/2019	11:30:00	216.03		226.51	216.15	229.27	235.06	23.814	23.814	23.814	23.814	987.81	---	23.814	---	---	23.316	23.272	23.289	23.293	116.992	87.292	97.204	134.617	4.667	4.774	5.640	6.871	
27/11/2019	11:30:02	217.09		226.18	215.97	229.10	235.29	23.811	23.811	23.811	23.811	987.83	---	23.811	---	---	23.334	23.282	23.298	23.283	117.063	87.295	97.208	134.639	4.669	4.802	5.621	6.843	
27/11/2019	11:30:03	218.13		226.06	216.00	229.04	235.15	23.813	23.813	23.813	23.813	987.84	---	23.813	---	---	23.339	23.280	23.300	23.289	117.137	87.298	97.198	134.653	4.693	4.795	5.602	6.826	
27/11/2019	11:30:04	219.46		226.02	215.81	229.03	235.30	23.809	23.809	23.809	23.809	987.80	---	23.809	---	---	23.342	23.291	23.302	23.283	117.204	87.305	97.212	134.639	4.703	4.781	5.595	6.852	
27/11/2019	11:30:05	220.48		225.77	215.85	228.94	235.26	23.809	23.809	23.809	23.809	987.81	---	23.809	---	---	23.355	23.289	23.307	23.284	117.241	87.307	97.234	134.625	4.698	4.744	5.599	6.867	
27/11/2019	11:30:06	221.49		225.76	216.10	229.05	235.27	23.806	23.806	23.806	23.806	987.79	---	23.806	---	---	23.357	23.277	23.302	23.285	117.244	87.315	97.241	134.621	4.663	4.753	5.612	6.885	
27/11/2019	11:30:07	222.51		225.35	216.19	229.04	235.27	23.805	23.805	23.805	23.805	987.87	---	23.805	---	---	23.378	23.272	23.303	23.285	117.239	87.322	97.236	134.618	4.634	4.764	5.629	6.896	
27/11/2019	11:30:08	223.54		225.50	216.09	229.04	235.19	23.807	23.807	23.807	23.807	987.86	---	23.807	---	---	23.370	23.277	23.302	23.289	117.249	87.325	97.229	134.604	4.623	4.755	5.646	6.919	
27/11/2019	11:30:09	224.56		225.19	216.18	228.87	235.21	23.807	23.807	23.807	23.807	987.89	---	23.807	---	---	23.385	23.272	23.311	23.288	117.266	87.328	97.239	134.590	4.664	4.766	5.646	6.907	
27/11/2019	11:30:10	225.58		225.71	215.87	228.75	235.11	23.806	23.806	23.806	23.806	987.86	---	23.806	---	---	23.359	23.289	23.317	23.293	117.270	87.327	97.252	134.585	4.693	4.754	5.643	6.869	
27/11/2019	11:30:11	226.60		225.81	215.98	228.73	235.19	23.803	23.803	23.803	23.803	987.85	---	23.803	---	---	23.355	23.284	23.319	23.290	117.261	87.334	97.263	134.593	4.693	4.795	5.622	6.847	
27/11/2019	11:30:12	227.63		225.66	215.58	228.69	235.33	23.800	23.800	23.800	23.800	987.80	---	23.800	---	---	23.364	23.307	23.322	23.284	117.258	87.336	97.267	134.608	4.691	4.787	5.639	6.838	
27/11/2019	11:30:13	228.80		225.13	216.07	228.82	235.28	23.801	23.801	23.801	23.801	987.81	---	23.801	---	---	23.390	23.280	23.315	23.286	117.276	87.336	97.273	134.609	4.641	4.795	5.643	6.855	
27/11/2019	11:30:14	229.82		224.64	216.28	228.93	235.27	23.801	23.801	23.801	23.801	987.83	---	23.801	---	---	23.415	23.269	23.309	23.287	117.314	87.346	97.274	134.605	4.658	4.790	5.643	6.847	
27/11/2019	11:30:15	230.85		224.89	216.45	228.81	235.25	23.802	23.802	23.802	23.802	987.82	---	23.802	---	---	23.402	23.260	23.315	23.288	117.361	87.361	97.285	134.595	4.634	4.794	5.614	6.858	
27/11/2019	11:30:16	231.88		224.61	216.18	228.72	235.26	23.803	23.803	23.803	23.803	987.84	---	23.803	---	---	23.416	23.274	23.320	23.287	117.399	87.379	97.283	134.590	4.625	4.785	5.606	6.851	
27/11/2019	11:30:17	233.06		224.45	216.19	228.63	235.24	23.804	23.804	23.804	23.804	987.83	---	23.804	---	---	23.425	23.273	23.324	23.288	117.437	87.383	97.295	134.605	4.622	4.778	5.612	6.903	
27/11/2019	11:30:19	234.09		223.95	215.95	228.74	235.22	23.807	23.807	23.807	23.807	987.86	---	23.807	---	---	23.449	23.285	23.317	23.287	117.439	87.379	97.291	134.614	4.674	4.746	5.637	6.903	
27/11/2019	11:30:20	235.11		223.97	215.70	228.81	235.10	23.807	23.807	23.807	23.807	987.84	---	23.807	---	---	23.448	23.298	23.313	23.293	117.434	87.364	97.308	134.624	4.739	4.761	5.643	6.944	
